date,temp_avg,humidity_avg,rainfall_mm,wind_speed_kmh,severe_alert
2026-03-04,32.68228770599733,87.70462129022204,45.603738051256826,24.37051263022438,0
2026-03-05,28.35321046254712,47.067669519349074,19.3592856305573,23.97118000931521,0
2026-03-06,19.108126611996177,75.69911933809004,9.860099942551665,8.867113716867818,0
2026-03-07,21.398059870114547,64.48657474033625,30.323184258778248,23.01788416470646,0
2026-03-08,30.75756203406507,72.0479076934823,37.062558535824344,7.830106018005303,0
2026-03-09,17.09050762040199,55.06904710686746,6.543053316233028,15.153204157522996,0
2026-03-10,30.00463997448594,46.752452337856106,39.8810757342267,17.87326734528747,0
2026-03-11,22.176848822915908,62.76755714213607,10.429666000627897,14.249337462008375,0
2026-03-12,26.03382092216871,52.49646878115882,24.583864645423,24.03674870833617,0
2026-03-13,20.61116234345679,43.37467072977984,42.824122493907645,11.664254461832101,0
2026-03-14,34.72913143640855,80.35416888682575,9.671225552134628,15.547553261961271,0
2026-03-15,33.116805842846084,58.54989570007747,12.094232399139376,6.508998709593272,0
2026-03-16,33.56899673888503,80.83894447145397,3.138557824959576,22.04449160156314,0
2026-03-17,18.695510359550333,58.44189494213522,7.330705589156522,13.267267918878893,1
2026-03-18,31.833801919235302,63.40786186274448,7.3262909890684345,19.010642311839945,0
2026-03-19,25.707942020481802,89.71681447883729,10.171375107706876,18.644912620988364,0
2026-03-20,29.15718400547277,87.0902527221096,14.310019853249194,18.525257856684938,0
2026-03-21,19.350081334808927,46.30139224001344,40.74916822392704,15.13876557514882,0
2026-03-22,29.23969291958432,82.11932318695332,45.78819320905587,10.550375810956814,0
2026-03-23,33.285344891445924,53.424209021831594,20.314030461447512,17.501891171227726,1
2026-03-24,20.349627716976,34.274924274623565,6.410447599415542,24.235830076224364,0
2026-03-25,19.66719703099013,64.54686088952403,11.190496254776534,21.678985118926278,0
2026-03-26,17.088290969469554,88.62311156725411,36.81029884276128,7.1753646310755315,0
2026-03-27,20.33613350623322,88.4588212203171,33.87127596064449,5.463748031731002,0
2026-03-28,25.715845236312248,37.58792268974808,48.360365080284524,14.979427137408694,1
2026-03-29,31.654325828751208,76.274199997071,0.7244340297541618,20.516587034294723,0
